"","downloaded","city","checkin","hotel_name","rating","stars","price_HUF","dist_center_km","dist_other_km","price_EUR","pricecat","price_avg","price_Sd","hotels","citytype"
"1859","9/16/2015 18:48","Dortmund, Germany","12/31/2015","ruhrzimmer Apartments",NA,3,15303,27,"Signal Iduna-park: 26",49.3645161290323,"avg",88.987955016277,40.675830042186,109,"small"
"1860","9/16/2015 18:48","Dortmund, Germany","12/31/2015","SchlafGElegenheit",4,2,27170,26,"Signal Iduna-park: 26",87.6451612903226,"avg",88.987955016277,40.675830042186,109,"small"
"1861","9/16/2015 18:48","Dortmund, Germany","12/31/2015","Senator by Centro Comfort",3.3,3,40288,1.8,"Signal Iduna-park: 4.1",129.961290322581,"avg",88.987955016277,40.675830042186,109,"small"
"1862","9/16/2015 18:48","Dortmund, Germany","12/31/2015","Sheraton Essen Hotel",3.8,4,36852,33,"Signal Iduna-park: 31",118.877419354839,"avg",88.987955016277,40.675830042186,109,"small"
"1863","9/16/2015 18:48","Dortmund, Germany","12/31/2015","Steigenberger Hotel Dortmund",4,4,25219,1.9,"Signal Iduna-park: 0.6",81.3516129032258,"avg",88.987955016277,40.675830042186,109,"small"
"1864","9/16/2015 18:48","Dortmund, Germany","12/31/2015","Suite-Apartement-Essen",3.8,3,133980,31,"Signal Iduna-park: 30",432.193548387097,"above avg",88.987955016277,40.675830042186,109,"small"
"1865","9/16/2015 18:48","Dortmund, Germany","12/31/2015","The Grey Hotel",4.3,3,34042,0.5,"Signal Iduna-park: 2.4",109.812903225806,"avg",88.987955016277,40.675830042186,109,"small"
"1866","9/16/2015 18:48","Dortmund, Germany","12/31/2015","TOP acora Hotel und Wohnen",4,3.5,28732,18,"Signal Iduna-park: 16",92.6838709677419,"avg",88.987955016277,40.675830042186,109,"small"
"1867","9/16/2015 18:48","Dortmund, Germany","12/31/2015","TOP EMBRACE Hotel Franz Essen",4.4,4,29669,30,"Signal Iduna-park: 29",95.7064516129032,"avg",88.987955016277,40.675830042186,109,"small"
"1868","9/16/2015 18:48","Dortmund, Germany","12/31/2015","TRYP Bochum-Wattenscheid Hotel",3.9,3.5,16584,24,"Signal Iduna-park: 23",53.4967741935484,"avg",88.987955016277,40.675830042186,109,"small"
"1869","9/16/2015 18:48","Dortmund, Germany","12/31/2015","TRYP by Wyndham Wuppertal",3.5,3,26279,38,"Signal Iduna-park: 36",84.7709677419355,"avg",88.987955016277,40.675830042186,109,"small"
"1870","9/16/2015 18:48","Dortmund, Germany","12/31/2015","TRYP Dortmund Hotel",3.9,3.5,16584,3.5,"Signal Iduna-park: 1.9",53.4967741935484,"avg",88.987955016277,40.675830042186,109,"small"
"1871","9/16/2015 18:48","Dortmund, Germany","12/31/2015","Webers - Das Hotel im RUHRTURM",4,3.5,25608,31,"Signal Iduna-park: 30",82.6064516129032,"avg",88.987955016277,40.675830042186,109,"small"
"1872","9/16/2015 18:48","Dortmund, Germany","12/31/2015","Welcome Hotel Essen",4.1,4,26232,32,"Signal Iduna-park: 31",84.6193548387097,"avg",88.987955016277,40.675830042186,109,"small"
"1873","9/16/2015 6:33","Dresden, Germany","12/31/2015","A&O Dresden Hauptbahnhof - Hostel",3.5,2,22360,1.7,"Dresden Central Station: 0.6",72.1290322580645,"avg",142.194380853278,112.727723712282,31,"small"
"1874","9/16/2015 6:33","Dresden, Germany","12/31/2015","ACHAT Comfort Dresden",3.9,3,34656,1.9,"Dresden Central Station: 0.9",111.793548387097,"avg",142.194380853278,112.727723712282,31,"small"
"1875","9/16/2015 6:33","Dresden, Germany","12/31/2015","Airport Hotel Dresden",3.8,4,28936,7.2,"Dresden Central Station: 8.6",93.341935483871,"avg",142.194380853278,112.727723712282,31,"small"
"1876","9/16/2015 6:33","Dresden, Germany","12/31/2015","Akademiehotel Dresden",4.3,3,27797,6.6,"Dresden Central Station: 8.0",89.6677419354839,"avg",142.194380853278,112.727723712282,31,"small"
"1877","9/16/2015 6:33","Dresden, Germany","12/31/2015","Aparthotel Villa Freisleben",4.8,3,29514,3.7,"Dresden Central Station: 4.5",95.2064516129032,"avg",142.194380853278,112.727723712282,31,"small"
"1878","9/16/2015 6:33","Dresden, Germany","12/31/2015","Bayerischer Hof Dresden",4.3,4,46847,1.4,"Dresden Central Station: 2.7",151.11935483871,"avg",142.194380853278,112.727723712282,31,"small"
"1879","9/16/2015 6:33","Dresden, Germany","12/31/2015","Best Western Ahorn Hotel Stephanshoehe",3.5,3.5,124923,31,"Dresden Central Station: 30",402.977419354839,"above avg",142.194380853278,112.727723712282,31,"small"
"1880","9/16/2015 6:33","Dresden, Germany","12/31/2015","Days Inn Dresden",3.7,3,35918,1.8,"Dresden Central Station: 0.9",115.864516129032,"avg",142.194380853278,112.727723712282,31,"small"
"1881","9/16/2015 6:33","Dresden, Germany","12/31/2015","DORMERO Hotel Königshof Dresden",4.1,4,34245,3,"Dresden Central Station: 2.3",110.467741935484,"avg",142.194380853278,112.727723712282,31,"small"
"1882","9/16/2015 6:33","Dresden, Germany","12/31/2015","Ferienhaus zur Blautanne",4,4,18426,18,"Dresden Central Station: 18",59.4387096774194,"avg",142.194380853278,112.727723712282,31,"small"
"1883","9/16/2015 6:33","Dresden, Germany","12/31/2015","Grand City Hotel Dresden Radebeul",4.1,4.5,29671,7.5,"Dresden Central Station: 8.4",95.7129032258065,"avg",142.194380853278,112.727723712282,31,"small"
"1884","9/16/2015 6:33","Dresden, Germany","12/31/2015","Haus Königsbrücker Apartments",5,3.5,62058,2.3,"Dresden Central Station: 3.7",200.187096774194,"avg",142.194380853278,112.727723712282,31,"small"
"1885","9/16/2015 6:33","Dresden, Germany","12/31/2015","Hotel Am Blauen Wunder",3.9,4,28137,4.4,"Dresden Central Station: 5.1",90.7645161290323,"avg",142.194380853278,112.727723712282,31,"small"
"1886","9/16/2015 6:33","Dresden, Germany","12/31/2015","Hotel Auberge Mistral",3.8,3,27796,32,"Dresden Central Station: 31",89.6645161290323,"avg",142.194380853278,112.727723712282,31,"small"
"1887","9/16/2015 6:33","Dresden, Germany","12/31/2015","Hotel Pension Villa Hennes",4,3,21237,18,"Dresden Central Station: 17",68.5064516129032,"avg",142.194380853278,112.727723712282,31,"small"
"1888","9/16/2015 6:33","Dresden, Germany","12/31/2015","Hotel Prinz Eugen",4.2,3.5,54342,7.7,"Dresden Central Station: 7.7",175.296774193548,"avg",142.194380853278,112.727723712282,31,"small"
"1889","9/16/2015 6:33","Dresden, Germany","12/31/2015","Hotel Taschenbergpalais Kempinski Dresden",4.7,5,182075,0.3,"Dresden Central Station: 1.4",587.338709677419,"above avg",142.194380853278,112.727723712282,31,"small"
"1890","9/16/2015 6:33","Dresden, Germany","12/31/2015","Hotel Villa Constantia",4.6,3,26234,6.7,"Dresden Central Station: 7.6",84.6258064516129,"avg",142.194380853278,112.727723712282,31,"small"
"1891","9/16/2015 6:33","Dresden, Germany","12/31/2015","Kim Hotel im Park",4.1,3,26547,6.8,"Dresden Central Station: 6.0",85.6354838709677,"avg",142.194380853278,112.727723712282,31,"small"
"1892","9/16/2015 6:33","Dresden, Germany","12/31/2015","Landgasthof & Pension Kaufbach",3,3,20299,12,"Dresden Central Station: 12",65.4806451612903,"avg",142.194380853278,112.727723712282,31,"small"
"1893","9/16/2015 6:33","Dresden, Germany","12/31/2015","Landhotel Dresden",4.1,3,20612,7,"Dresden Central Station: 6.1",66.4903225806452,"avg",142.194380853278,112.727723712282,31,"small"
"1894","9/16/2015 6:33","Dresden, Germany","12/31/2015","NH Dresden Altmarkt",4.5,4.5,80888,0.4,"Dresden Central Station: 1.0",260.929032258065,"above avg",142.194380853278,112.727723712282,31,"small"
"1895","9/16/2015 6:33","Dresden, Germany","12/31/2015","NH Dresden Neustadt",4.1,4,32230,2.5,"Dresden Central Station: 3.8",103.967741935484,"avg",142.194380853278,112.727723712282,31,"small"
"1896","9/16/2015 6:33","Dresden, Germany","12/31/2015","Park Inn by Radisson Dresden",4,3.5,38476,1.2,"Dresden Central Station: 2.6",124.116129032258,"avg",142.194380853278,112.727723712282,31,"small"
"1897","9/16/2015 6:33","Dresden, Germany","12/31/2015","QF Hotel Dresden",5,3.5,77765,0,"Dresden Central Station: 1.4",250.854838709677,"above avg",142.194380853278,112.727723712282,31,"small"
"1898","9/16/2015 6:33","Dresden, Germany","12/31/2015","Quality Hotel Plaza Dresden",4,4,36540,3.2,"Dresden Central Station: 4.6",117.870967741935,"avg",142.194380853278,112.727723712282,31,"small"
"1899","9/16/2015 6:33","Dresden, Germany","12/31/2015","Radisson Blu Park Hotel & Conference Centre",4,4.5,31621,7.5,"Dresden Central Station: 8.4",102.003225806452,"avg",142.194380853278,112.727723712282,31,"small"
"1900","9/16/2015 6:33","Dresden, Germany","12/31/2015","Relais & Châteaux Hotel Bülow Palais",4.8,5,85447,0.9,"Dresden Central Station: 2.3",275.635483870968,"above avg",142.194380853278,112.727723712282,31,"small"
"1901","9/16/2015 6:33","Dresden, Germany","12/31/2015","Sportpension Dresden",4.8,2,22175,3.5,"Dresden Central Station: 4.9",71.5322580645161,"avg",142.194380853278,112.727723712282,31,"small"
"1902","9/16/2015 6:33","Dresden, Germany","12/31/2015","TRYP by Wyndham Dresden Neustadt",3.8,3.5,34042,2.4,"Dresden Central Station: 3.8",109.812903225806,"avg",142.194380853278,112.727723712282,31,"small"
"1903","9/16/2015 6:33","Dresden, Germany","12/31/2015","Villa Sommerschuh",3.4,3,24674,2,"Dresden Central Station: 0.6",79.5935483870968,"avg",142.194380853278,112.727723712282,31,"small"
"1904","9/16/2015 15:47","Dublin, Ireland","12/31/2015","Abrae Court Guest House",4,3,24674,4,"Dublini repülőtér (DUB): 13",79.5935483870968,"avg",145.38211514904,86.3161447334389,79,"small"
"1905","9/16/2015 15:47","Dublin, Ireland","12/31/2015","Airport View Hotel & Secret Spa",4.2,3,33449,19,"Dublini repülőtér (DUB): 9.4",107.9,"avg",145.38211514904,86.3161447334389,79,"small"
"1906","9/16/2015 15:47","Dublin, Ireland","12/31/2015","Ashling Hotel Dublin",4.5,4,80886,2,"Dublini repülőtér (DUB): 9.4",260.922580645161,"above avg",145.38211514904,86.3161447334389,79,"small"
"1907","9/16/2015 15:47","Dublin, Ireland","12/31/2015","Aspect Hotel Dublin Park West",4.1,3,18426,7.7,"Dublini repülőtér (DUB): 14",59.4387096774194,"avg",145.38211514904,86.3161447334389,79,"small"
"1908","9/16/2015 15:47","Dublin, Ireland","12/31/2015","Ballsbridge Hotel",3.6,4,52782,2.2,"Dublini repülőtér (DUB): 11",170.264516129032,"avg",145.38211514904,86.3161447334389,79,"small"
"1909","9/16/2015 15:47","Dublin, Ireland","12/31/2015","Bellgrove Bed & Breakfast",4.3,3,21862,5.5,"Dublini repülőtér (DUB): 6.6",70.5225806451613,"avg",145.38211514904,86.3161447334389,79,"small"
"1910","9/16/2015 15:47","Dublin, Ireland","12/31/2015","Bellinter House",4.2,4,59338,39,"Dublini repülőtér (DUB): 34",191.412903225806,"avg",145.38211514904,86.3161447334389,79,"small"
"1911","9/16/2015 15:47","Dublin, Ireland","12/31/2015","Best Western Plus Academy Plaza Hotel",4.1,3,68755,0.9,"Dublini repülőtér (DUB): 8.4",221.790322580645,"avg",145.38211514904,86.3161447334389,79,"small"
"1912","9/16/2015 15:47","Dublin, Ireland","12/31/2015","Best Western Sheldon Park Hotel",4,3,27233,5.8,"Dublini repülőtér (DUB): 13",87.8483870967742,"avg",145.38211514904,86.3161447334389,79,"small"
"1913","9/16/2015 15:47","Dublin, Ireland","12/31/2015","Bracken Court Hotel",4.1,4,37694,30,"Dublini repülőtér (DUB): 21",121.593548387097,"avg",145.38211514904,86.3161447334389,79,"small"
"1914","9/16/2015 15:47","Dublin, Ireland","12/31/2015","Carlton Hotel Blanchardstown",4.1,4,38726,11,"Dublini repülőtér (DUB): 9.0",124.922580645161,"avg",145.38211514904,86.3161447334389,79,"small"
"1915","9/16/2015 15:47","Dublin, Ireland","12/31/2015","Carlton Hotel Dublin Airport Hotel",4.2,4,32479,8,"Dublini repülőtér (DUB): 1.4",104.770967741935,"avg",145.38211514904,86.3161447334389,79,"small"
"1916","9/16/2015 15:47","Dublin, Ireland","12/31/2015","Cassidys Hotel",4.1,3,59651,1,"Dublini repülőtér (DUB): 8.3",192.422580645161,"avg",145.38211514904,86.3161447334389,79,"small"
"1917","9/16/2015 15:47","Dublin, Ireland","12/31/2015","Celbridge Manor Hotel",4.5,3.5,56217,20,"Dublini repülőtér (DUB): 23",181.345161290323,"avg",145.38211514904,86.3161447334389,79,"small"
"1918","9/16/2015 15:47","Dublin, Ireland","12/31/2015","City North Hotel",4.2,4,36258,33,"Dublini repülőtér (DUB): 24",116.961290322581,"avg",145.38211514904,86.3161447334389,79,"small"
"1919","9/16/2015 15:47","Dublin, Ireland","12/31/2015","Citywest Hotel, Conference & Event Centre",4.1,4,23424,14,"Dublini repülőtér (DUB): 21",75.5612903225806,"avg",145.38211514904,86.3161447334389,79,"small"
"1920","9/16/2015 15:47","Dublin, Ireland","12/31/2015","Clarion Hotel Dublin Liffey Valley",3.9,4,40288,9.4,"Dublini repülőtér (DUB): 13",129.961290322581,"avg",145.38211514904,86.3161447334389,79,"small"
"1921","9/16/2015 15:47","Dublin, Ireland","12/31/2015","Clayton Hotel Ballsbridge - formerly Bewleys Ballsbridge",4.1,4,44207,3.1,"Dublini repülőtér (DUB): 11",142.603225806452,"avg",145.38211514904,86.3161447334389,79,"small"
"1922","9/16/2015 15:47","Dublin, Ireland","12/31/2015","Clayton Hotel Dublin Airport formerly Bewleys Dublin Airport",4.1,3,23611,8.1,"Dublini repülőtér (DUB): 2.4",76.1645161290323,"avg",145.38211514904,86.3161447334389,79,"small"
"1923","9/16/2015 15:47","Dublin, Ireland","12/31/2015","Clayton Hotel Leopardstown",3.8,3,27825,8.9,"Dublini repülőtér (DUB): 18",89.758064516129,"avg",145.38211514904,86.3161447334389,79,"small"
"1924","9/16/2015 15:47","Dublin, Ireland","12/31/2015","Conrad Dublin",4.6,5,102749,1,"Dublini repülőtér (DUB): 10",331.448387096774,"above avg",145.38211514904,86.3161447334389,79,"small"
"1925","9/16/2015 15:47","Dublin, Ireland","12/31/2015","Crowne Plaza Dublin Airport",4.4,4,33729,6.8,"Dublini repülőtér (DUB): 2.6",108.803225806452,"avg",145.38211514904,86.3161447334389,79,"small"
"1926","9/16/2015 15:47","Dublin, Ireland","12/31/2015","Crowne Plaza Hotel Blanchardstown",4.6,4,43723,10,"Dublini repülőtér (DUB): 10",141.041935483871,"avg",145.38211514904,86.3161447334389,79,"small"
"1927","9/16/2015 15:47","Dublin, Ireland","12/31/2015","Dalys Inn",3.6,2,15600,40,"Dublini repülőtér (DUB): 32",50.3225806451613,"avg",145.38211514904,86.3161447334389,79,"small"
"1928","9/16/2015 15:47","Dublin, Ireland","12/31/2015","DoubleTree by Hilton Dublin - Burlington Road",4.2,4,62149,1.8,"Dublini repülőtér (DUB): 11",200.48064516129,"avg",145.38211514904,86.3161447334389,79,"small"
"1929","9/16/2015 15:47","Dublin, Ireland","12/31/2015","Dublin Airport Manor",4.2,3,34039,12,"Dublini repülőtér (DUB): 3.4",109.803225806452,"avg",145.38211514904,86.3161447334389,79,"small"
"1930","9/16/2015 15:47","Dublin, Ireland","12/31/2015","FlyOver Bed and Breakfast",4.7,3,30919,5,"Dublini repülőtér (DUB): 4.4",99.7387096774194,"avg",145.38211514904,86.3161447334389,79,"small"
"1931","9/16/2015 15:47","Dublin, Ireland","12/31/2015","Forty Four Main Street",4.2,2,32792,13,"Dublini repülőtér (DUB): 3.7",105.78064516129,"avg",145.38211514904,86.3161447334389,79,"small"
"1932","9/16/2015 15:47","Dublin, Ireland","12/31/2015","Gleann-Na-Smol",4.1,3,23424,14,"Dublini repülőtér (DUB): 13",75.5612903225806,"avg",145.38211514904,86.3161447334389,79,"small"
"1933","9/16/2015 15:47","Dublin, Ireland","12/31/2015","Glenroyal Hotel & Leisure Club",4.3,3,218615,22,"Dublini repülőtér (DUB): 23",705.209677419355,"above avg",145.38211514904,86.3161447334389,79,"small"
"1934","9/16/2015 15:47","Dublin, Ireland","12/31/2015","Grafton Capital Hotel",3.6,3,48094,0.4,"Dublini repülőtér (DUB): 9.7",155.141935483871,"avg",145.38211514904,86.3161447334389,79,"small"
"1935","9/16/2015 15:47","Dublin, Ireland","12/31/2015","Grand Canal Hotel Dublin",4.3,3,44690,1.7,"Dublini repülőtér (DUB): 9.9",144.161290322581,"avg",145.38211514904,86.3161447334389,79,"small"
"1936","9/16/2015 15:47","Dublin, Ireland","12/31/2015","Green Isle Conference & Leisure Hotel",3.7,3,34042,10,"Dublini repülőtér (DUB): 17",109.812903225806,"avg",145.38211514904,86.3161447334389,79,"small"
"1937","9/16/2015 15:47","Dublin, Ireland","12/31/2015","Herbert Park Hotel",4.2,4,46535,2.6,"Dublini repülőtér (DUB): 11",150.112903225806,"avg",145.38211514904,86.3161447334389,79,"small"
"1938","9/16/2015 15:47","Dublin, Ireland","12/31/2015","Hillview House",4.1,3,60899,23,"Dublini repülőtér (DUB): 14",196.448387096774,"avg",145.38211514904,86.3161447334389,79,"small"
"1939","9/16/2015 15:47","Dublin, Ireland","12/31/2015","Hilton Dublin Airport Hotel",4.2,4,29357,8.5,"Dublini repülőtér (DUB): 5.0",94.7,"avg",145.38211514904,86.3161447334389,79,"small"
"1940","9/16/2015 15:47","Dublin, Ireland","12/31/2015","Holiday Inn Express Hotel Dublin Airport",4.1,3,46534,6.8,"Dublini repülőtér (DUB): 2.6",150.109677419355,"avg",145.38211514904,86.3161447334389,79,"small"
"1941","9/16/2015 15:47","Dublin, Ireland","12/31/2015","ibis Dublin",4,2,24672,7.9,"Dublini repülőtér (DUB): 15",79.5870967741936,"avg",145.38211514904,86.3161447334389,79,"small"
"1942","9/16/2015 15:47","Dublin, Ireland","12/31/2015","Kingswood Hotel City West",3.9,4,22205,11,"Dublini repülőtér (DUB): 18",71.6290322580645,"avg",145.38211514904,86.3161447334389,79,"small"
"1943","9/16/2015 15:47","Dublin, Ireland","12/31/2015","Lawlors Hotel",4.4,3,46533,30,"Dublini repülőtér (DUB): 36",150.106451612903,"avg",145.38211514904,86.3161447334389,79,"small"
"1944","9/16/2015 15:47","Dublin, Ireland","12/31/2015","Lyndon House",NA,2,41881,1.4,"Dublini repülőtér (DUB): 8.0",135.1,"avg",145.38211514904,86.3161447334389,79,"small"
"1945","9/16/2015 15:47","Dublin, Ireland","12/31/2015","Maldron Hotel & Leisure Club Cardiff Lane",4.2,4,55904,1.4,"Dublini repülőtér (DUB): 9.1",180.335483870968,"avg",145.38211514904,86.3161447334389,79,"small"
"1946","9/16/2015 15:47","Dublin, Ireland","12/31/2015","Maldron Hotel Dublin Airport",3.8,4,29357,9.4,"Dublini repülőtér (DUB): 0.7",94.7,"avg",145.38211514904,86.3161447334389,79,"small"
"1947","9/16/2015 15:47","Dublin, Ireland","12/31/2015","Maldron Hotel Newlands Cross",4,3,19394,9.3,"Dublini repülőtér (DUB): 16",62.5612903225806,"avg",145.38211514904,86.3161447334389,79,"small"
"1948","9/16/2015 15:47","Dublin, Ireland","12/31/2015","Maldron Hotel Parnell Square",4.2,3,62398,1.2,"Dublini repülőtér (DUB): 8.3",201.283870967742,"avg",145.38211514904,86.3161447334389,79,"small"
"1949","9/16/2015 15:47","Dublin, Ireland","12/31/2015","Mespil Hotel",4,3,43410,1.5,"Dublini repülőtér (DUB): 10",140.032258064516,"avg",145.38211514904,86.3161447334389,79,"small"
"1950","9/16/2015 15:47","Dublin, Ireland","12/31/2015","Moat Lodge",4.4,2,24360,13,"Dublini repülőtér (DUB): 16",78.5806451612903,"avg",145.38211514904,86.3161447334389,79,"small"
"1951","9/16/2015 15:47","Dublin, Ireland","12/31/2015","O'Callaghan Davenport Hotel",4.2,4,67178,0.8,"Dublini repülőtér (DUB): 9.5",216.703225806452,"avg",145.38211514904,86.3161447334389,79,"small"
"1952","9/16/2015 15:47","Dublin, Ireland","12/31/2015","O'Callaghan Stephens Green",4.1,4,72798,0.9,"Dublini repülőtér (DUB): 10",234.832258064516,"avg",145.38211514904,86.3161447334389,79,"small"
"1953","9/16/2015 15:47","Dublin, Ireland","12/31/2015","Osprey Hotel and Spa",4.4,4,68397,31,"Dublini repülőtér (DUB): 37",220.635483870968,"avg",145.38211514904,86.3161447334389,79,"small"
"1954","9/16/2015 15:47","Dublin, Ireland","12/31/2015","Paramount Hotel",3.8,3,59025,0.4,"Dublini repülőtér (DUB): 9.3",190.403225806452,"avg",145.38211514904,86.3161447334389,79,"small"
"1955","9/16/2015 15:47","Dublin, Ireland","12/31/2015","Portmarnock Hotel & Golf Links",4.6,4,43410,13,"Dublini repülőtér (DUB): 7.7",140.032258064516,"avg",145.38211514904,86.3161447334389,79,"small"
"1956","9/16/2015 15:47","Dublin, Ireland","12/31/2015","Premier Suites Ballsbridge",NA,3.5,40598,3,"Dublini repülőtér (DUB): 11",130.961290322581,"avg",145.38211514904,86.3161447334389,79,"small"
"1957","9/16/2015 15:47","Dublin, Ireland","12/31/2015","Radisson Blu Hotel, Dublin Airport",3.8,4,35915,9.3,"Dublini repülőtér (DUB): 0.7",115.854838709677,"avg",145.38211514904,86.3161447334389,79,"small"
"1958","9/16/2015 15:47","Dublin, Ireland","12/31/2015","Radisson Blu St. Helen's Hotel",4.3,5,56217,5.8,"Dublini repülőtér (DUB): 14",181.345161290323,"avg",145.38211514904,86.3161447334389,79,"small"
"1959","9/16/2015 15:47","Dublin, Ireland","12/31/2015","Red Cow Moran Hotel",4.2,4,30637,7.3,"Dublini repülőtér (DUB): 14",98.8290322580645,"avg",145.38211514904,86.3161447334389,79,"small"
"1960","9/16/2015 15:47","Dublin, Ireland","12/31/2015","Rochestown Lodge Hotel & Spa",3.8,3,46845,12,"Dublini repülőtér (DUB): 19",151.112903225806,"avg",145.38211514904,86.3161447334389,79,"small"
"1961","9/16/2015 15:47","Dublin, Ireland","12/31/2015","Roxford Lodge Hotel",4.5,3,55904,1.9,"Dublini repülőtér (DUB): 10",180.335483870968,"avg",145.38211514904,86.3161447334389,79,"small"
"1962","9/16/2015 15:47","Dublin, Ireland","12/31/2015","Sandymount Hotel",4.2,3,55903,2.7,"Dublini repülőtér (DUB): 11",180.332258064516,"avg",145.38211514904,86.3161447334389,79,"small"
"1963","9/16/2015 15:47","Dublin, Ireland","12/31/2015","Talbot Hotel Stillorgan",4.1,4,30607,6.7,"Dublini repülőtér (DUB): 15",98.7322580645161,"avg",145.38211514904,86.3161447334389,79,"small"
"1964","9/16/2015 15:47","Dublin, Ireland","12/31/2015","The Clarence",4,4,63243,0.4,"Dublini repülőtér (DUB): 9.2",204.009677419355,"avg",145.38211514904,86.3161447334389,79,"small"
"1965","9/16/2015 15:47","Dublin, Ireland","12/31/2015","The Croke Park Hotel",4.6,4,39554,1.9,"Dublini repülőtér (DUB): 7.4",127.593548387097,"avg",145.38211514904,86.3161447334389,79,"small"
"1966","9/16/2015 15:47","Dublin, Ireland","12/31/2015","The Louis Fitzgerald Hotel",4.2,4,30637,8.8,"Dublini repülőtér (DUB): 16",98.8290322580645,"avg",145.38211514904,86.3161447334389,79,"small"
"1967","9/16/2015 15:47","Dublin, Ireland","12/31/2015","The Lucan Spa Hotel",3.5,3,30919,14,"Dublini repülőtér (DUB): 17",99.7387096774194,"avg",145.38211514904,86.3161447334389,79,"small"
"1968","9/16/2015 15:47","Dublin, Ireland","12/31/2015","The Marker Hotel",4.8,5,99626,1.5,"Dublini repülőtér (DUB): 9.2",321.374193548387,"above avg",145.38211514904,86.3161447334389,79,"small"
"1969","9/16/2015 15:47","Dublin, Ireland","12/31/2015","The Metro Hotel Dublin Airport",3.6,3,21548,6.3,"Dublini repülőtér (DUB): 3.2",69.5096774193548,"avg",145.38211514904,86.3161447334389,79,"small"
"1970","9/16/2015 15:47","Dublin, Ireland","12/31/2015","The Morgan",4.1,4,68706,0.2,"Dublini repülőtér (DUB): 9.1",221.632258064516,"avg",145.38211514904,86.3161447334389,79,"small"
"1971","9/16/2015 15:47","Dublin, Ireland","12/31/2015","The Plaza Hotel",3.5,4,30919,9.5,"Dublini repülőtér (DUB): 18",99.7387096774194,"avg",145.38211514904,86.3161447334389,79,"small"
"1972","9/16/2015 15:47","Dublin, Ireland","12/31/2015","The Regency Hotel, Dublin City",3.4,3,47518,3.8,"Dublini repülőtér (DUB): 5.5",153.283870967742,"avg",145.38211514904,86.3161447334389,79,"small"
"1973","9/16/2015 15:47","Dublin, Ireland","12/31/2015","The Royal Marine Hotel",4.4,4,33448,10,"Dublini repülőtér (DUB): 17",107.896774193548,"avg",145.38211514904,86.3161447334389,79,"small"
"1974","9/16/2015 15:47","Dublin, Ireland","12/31/2015","The Spencer Hotel",4.3,4,68708,1.3,"Dublini repülőtér (DUB): 8.8",221.638709677419,"avg",145.38211514904,86.3161447334389,79,"small"
"1975","9/16/2015 15:47","Dublin, Ireland","12/31/2015","The Uppercross House Hotel",4.2,3,51188,2.6,"Dublini repülőtér (DUB): 12",165.122580645161,"avg",145.38211514904,86.3161447334389,79,"small"
"1976","9/16/2015 15:47","Dublin, Ireland","12/31/2015","The Waterside House Hotel",3.8,3,38414,18,"Dublini repülőtér (DUB): 10",123.916129032258,"avg",145.38211514904,86.3161447334389,79,"small"
"1977","9/16/2015 15:47","Dublin, Ireland","12/31/2015","Travelodge Dublin Airport North Swords",3.4,3,16864,12,"Dublini repülőtér (DUB): 2.8",54.4,"avg",145.38211514904,86.3161447334389,79,"small"
"1978","9/16/2015 15:47","Dublin, Ireland","12/31/2015","Travelodge Dublin Airport South",3.3,3,20299,5.8,"Dublini repülőtér (DUB): 3.7",65.4806451612903,"avg",145.38211514904,86.3161447334389,79,"small"
"1979","9/16/2015 15:47","Dublin, Ireland","12/31/2015","Travelodge Dublin Phoenix Park Hotel",3.6,3,22486,7.6,"Dublini repülőtér (DUB): 9.1",72.5354838709677,"avg",145.38211514904,86.3161447334389,79,"small"
"1980","9/16/2015 15:47","Dublin, Ireland","12/31/2015","Waterloo House",4.5,4,46533,1.8,"Dublini repülőtér (DUB): 11",150.106451612903,"avg",145.38211514904,86.3161447334389,79,"small"
"1981","9/16/2015 15:47","Dublin, Ireland","12/31/2015","West County Hotel",4,2,40287,6.3,"Dublini repülőtér (DUB): 11",129.958064516129,"avg",145.38211514904,86.3161447334389,79,"small"
"1982","9/16/2015 15:47","Dublin, Ireland","12/31/2015","White Sands Hotel",3.6,3,40288,14,"Dublini repülőtér (DUB): 8.0",129.961290322581,"avg",145.38211514904,86.3161447334389,79,"small"
"1983","9/16/2015 15:34","Duesseldorf, Germany","12/31/2015","1st Floor Köln",4.8,NA,41881,31,"Düsseldorf Nemzetközi Repülőtér (DUS): 37",135.1,"avg",115.982009480865,62.8398067788544,279,"big"
"1984","9/16/2015 15:34","Duesseldorf, Germany","12/31/2015","A&O Köln Dom",3.4,1.5,35774,33,"Düsseldorf Nemzetközi Repülőtér (DUS): 40",115.4,"avg",115.982009480865,62.8398067788544,279,"big"
"1985","9/16/2015 15:34","Duesseldorf, Germany","12/31/2015","A&O Köln Neumarkt",3.4,2,18526,34,"Düsseldorf Nemzetközi Repülőtér (DUS): 40",59.7612903225806,"avg",115.982009480865,62.8398067788544,279,"big"
"1986","9/16/2015 15:34","Duesseldorf, Germany","12/31/2015","AAA Budget Hotel",3.3,3,25295,31,"Düsseldorf Nemzetközi Repülőtér (DUS): 38",81.5967741935484,"avg",115.982009480865,62.8398067788544,279,"big"
"1987","9/16/2015 15:34","Duesseldorf, Germany","12/31/2015","ACHAT Comfort Köln/Monheim",3.8,3,17988,17,"Düsseldorf Nemzetközi Repülőtér (DUS): 23",58.0258064516129,"avg",115.982009480865,62.8398067788544,279,"big"
